Record Id,Data Source,Allocated  NN,Pcode,Xcord,Ycord,Last  Modified,Generic Geography/Street name?
2773,Council Contact Centre,Leith,EH6 6PL,327048,676654,05/12/2013,
2774,Council Contact Centre,Leith,EH7 5EJ,326850,674493,05/12/2013,
2775,Council Contact Centre,Leith,EH1 3PA,326118,674664,05/12/2013,
2776,Council Contact Centre,Leith,EH6 6ET,326821,676511,05/12/2013,
2777,Council Contact Centre,Leith,EH7 5RG,326945,674527,05/12/2013,
2778,Council Contact Centre,Leith,EH6 8RB,326713,675247,05/12/2013,
2779,Council Contact Centre,Leith,EH6 6LU,326969,676653,05/12/2013,
2780,Council Contact Centre,Leith,EH6 5RU,326586,676296,05/12/2013,
2781,Council Contact Centre,Leith,EH5 1ER,324250,677014,05/12/2013,
2783,Council Contact Centre,Leith,EH6 5RS,326601,676241,05/12/2013,
2784,Council Contact Centre,Leith,EH6 7PS,328196,675532,05/12/2013,
2785,Council Contact Centre,Leith,EH7 5QJ,327043,674945,05/12/2013,
2786,Council Contact Centre,Leith,EH7 5QW,327132,674922,05/12/2013,
2787,Council Contact Centre,Leith,EH6 5EL,326705,675446,05/12/2013,
2788,Council Contact Centre,Leith,EH6 5LG,326687,676189,05/12/2013,
2789,Council Contact Centre,Leith,EH7 5HZ,326459,674692,05/12/2013,
2790,Council Contact Centre,Leith,EH6 4LH,325658,676943,05/12/2013,
2791,Council Contact Centre,Leith,EH7 4LZ,326257,674992,05/12/2013,
2792,Council Contact Centre,Leith,EH7 5RN,327013,674679,05/12/2013,
2793,Council Contact Centre,Leith,EH7 5AG,326745,674845,05/12/2013,
2795,Council Contact Centre,Leith,EH5 2BS,323768,676511,05/12/2013,
2796,Council Contact Centre,Leith,EH6 6PT,325905,677699,05/12/2013,
2797,Council Contact Centre,Leith,EH6 5JY,326631,676230,05/12/2013,
2798,Council Contact Centre,Leith,EH6 8AR,327594,675673,05/12/2013,
2799,Council Contact Centre,Leith,EH6 8QA,327027,675514,05/12/2013,
2800,Council Contact Centre,Leith,EH7 5LN,326702,675003,05/12/2013,
2801,Council Contact Centre,Morningside,EH10 5JN,324374,670849,05/12/2013,
2802,Council Contact Centre,Morningside,EH10 6BP,325436,670998,05/12/2013,
2803,Council Contact Centre,Morningside,EH10 6AJ,324480,670607,05/12/2013,
2804,Council Contact Centre,Morningside,EH10 4BZ,324477,671716,05/12/2013,
2806,Council Contact Centre,Morningside,EH10 4QQ,324507,671253,05/12/2013,
2807,Council Contact Centre,Morningside,EH10 5JB,324381,670916,05/12/2013,
2808,Council Contact Centre,Morningside,EH10 5HW,324473,671140,05/12/2013,
2809,Council Contact Centre,Morningside,EH10 4PU,324507,671322,05/12/2013,
2810,Council Contact Centre,Newington,EH9 3DD,326620,670928,05/12/2013,
2811,Council Contact Centre,Newington,EH8 9PT,326387,672449,05/12/2013,
2812,Council Contact Centre,Newington,EH16 5AA,326644,672316,05/12/2013,
2813,Council Contact Centre,Newington,EH16 5BS,326733,672358,05/12/2013,
2814,Council Contact Centre,Newington,EH8 9QA,326452,672441,05/12/2013,
2815,Council Contact Centre,Newington,EH9 3AW,326631,670996,05/12/2013,
2816,Council Contact Centre,Newington,EH9 1QT,326410,672270,05/12/2013,
2817,Council Contact Centre,Newington,EH16 5BL,326687,672599,05/12/2013,
2818,Council Contact Centre,Newington,EH8 9EY,326182,672822,05/12/2013,
2819,Council Contact Centre,Newington,EH9 1QT,326410,672270,05/12/2013,
2820,Council Contact Centre,Clermiston,EH4 7PD,319782,674889,05/12/2013,
2821,Council Contact Centre,Clermiston,EH4 7EH,319993,674205,05/12/2013,
2822,Council Contact Centre,Clermiston,EH12 8QD,320008,673969,05/12/2013,
2823,Council Contact Centre,Clermiston,EH4 7EW,319951,674133,05/12/2013,
2824,Council Contact Centre,Clermiston,EH4 7LJ,319513,674154,05/12/2013,
2825,Council Contact Centre,Granton,EH5 1BA,321919,676693,05/12/2013,
2826,Council Contact Centre,Granton,EH5 1QE,322428,676704,05/12/2013,
2827,Council Contact Centre,Granton,EH5 2AF,324211,676170,05/12/2013,
2828,Council Contact Centre,Granton,EH5 3PL,324578,676319,05/12/2013,
2829,Council Contact Centre,Granton,EH5 1NZ,323381,676849,05/12/2013,
2830,Council Contact Centre,Granton,EH5 1BT,321912,676666,05/12/2013,
2831,Council Contact Centre,Granton,EH5 2PD,322732,676251,05/12/2013,
2832,Council Contact Centre,Granton,EH5 1FE,322024,676617,05/12/2013,
2833,Council Contact Centre,Granton,EH5 1GH,323690,677411,05/12/2013,
2834,Council Contact Centre,Granton,EH5 1FQ,322060,676767,05/12/2013,
2835,Council Contact Centre,Granton,EH5 1HZ,322838,676719,05/12/2013,
2837,Council Contact Centre,Granton,EH5 1GH,323690,677411,05/12/2013,
2839,Council Contact Centre,Granton,EH6 6PA,325645,677576,05/12/2013,
2840,Council Contact Centre,Granton,EH5 1JQ,323114,676778,05/12/2013,
2841,Council Contact Centre,Granton,EH5 1PT,322933,677229,05/12/2013,
2842,Council Contact Centre,Tollcross,EH3 9LR,324997,672732,05/12/2013,
2843,Council Contact Centre,Tollcross,EH3 8DG,324504,672966,05/12/2013,
2845,Council Contact Centre,Tollcross,EH3 9QJ,324873,672867,05/12/2013,
2846,Council Contact Centre,Gilmerton,EH17 8PN,328842,668444,05/12/2013,
2847,Council Contact Centre,Gilmerton,EH17 8JG,328276,668610,05/12/2013,
2848,Council Contact Centre,Gilmerton,EH16 5ER,327560,671680,05/12/2013,
2849,Council Contact Centre,Gilmerton,EH17 8LL,328675,668587,05/12/2013,
2850,Council Contact Centre,Duddingston,EH15 1NW,329774,673530,05/12/2013,
2852,Council Contact Centre,Duddingston,EH8 7RL,329318,673386,05/12/2013,
2853,Council Contact Centre,Duddingston,EH8 7QF,329084,673536,05/12/2013,
2854,Council Contact Centre,Duddingston,EH15 3LX,329918,672656,05/12/2013,
2855,Council Contact Centre,Southside,EH8 9JD,326330,672668,05/12/2013,
2856,Council Contact Centre,Southside,EH16 6SS,327764,668970,05/12/2013,
2857,Council Contact Centre,Southside,EH8 9SX,326197,673321,05/12/2013,
2858,Council Contact Centre,Southside,EH8 9PT,326387,672449,05/12/2013,
2859,Council Contact Centre,Balerno,EH14 7AZ,316811,665839,05/12/2013,
2860,Council Contact Centre,Balerno,EH14 7AB,316440,666423,05/12/2013,
2861,Council Contact Centre,Balerno,EH14 7LY,316055,666485,05/12/2013,
2862,Council Contact Centre,Merchiston,EH11 1ER,323739,672252,05/12/2013,
2863,Council Contact Centre,Broughton,EH7 4AY,326148,674901,05/12/2013,
2864,Council Contact Centre,Broughton,EH1 3RL,325860,674568,05/12/2013,
2865,Council Contact Centre,Broughton,EH7 4ND,326105,675098,05/12/2013,
2866,Council Contact Centre,Broughton,EH7 4AU,326173,674961,05/12/2013,
2867,Council Contact Centre,Dalry,EH11 2HY,323632,672791,05/12/2013,
2868,Council Contact Centre,Restalrig,EH7 6AN,328233,674512,05/12/2013,
2869,Council Contact Centre,Trinity,EH5 3LH,324426,676263,05/12/2013,
2870,Council Contact Centre,Craighall,EH6 4QR,325602,676315,05/12/2013,
2871,Council Contact Centre,Craiglockhart,EH14 1XP,322762,671014,05/12/2013,
2872,Council Contact Centre,Royston,EH5 1NH,323211,676679,05/12/2013,
2873,Council Contact Centre,The Inch,EH16 6AU,327736,670144,05/12/2013,
2874,Council Contact Centre,Carrick Knowe,EH12 7BY,320881,672174,05/12/2013,
2875,Council Contact Centre,Marchmont,EH9 1DS,325067,672291,05/12/2013,
2876,Council Contact Centre,Peffermill/Craigmillar,EH16 5EZ,327810,671580,05/12/2013,
2877,Council Contact Centre,North Edinburgh,EH30 9XL,312057,677816,05/12/2013,generic
2878,Council Contact Centre,Fountainbridge,EH3 9BH,324936,673154,05/12/2013,
2879,Council Contact Centre,Colinton,EH10 5EQ,323928,671612,05/12/2013,
2880,Council Contact Centre,Sighthill,EH11 4NZ,319584,670535,05/12/2013,
2881,Council Contact Centre,City Centre,EH6 6HD,326661,676569,05/12/2013,generic
2882,Council Contact Centre,Magdalene,EH15 3BS,330578,672699,05/12/2013,
2883,Council Contact Centre,East Edinburgh,EH5 2GA,323418,676093,05/12/2013,generic
2884,Council Contact Centre,Meadowbank,EH8 7ES,328516,674102,05/12/2013,
2885,Council Contact Centre,South Queensferry,EH30 9PE,313251,677465,05/12/2013,
2886,Council Contact Centre,Pilton,EH4 4SG,321340,676294,05/12/2013,
2887,Council Contact Centre,East Edinburgh,EH4 4JA,322451,676313,05/12/2013,generic
2888,Council Contact Centre,Meadowbank,EH8 8JA,327576,674150,05/12/2013,
2889,Council Contact Centre,Polwarth,EH11 1HN,324040,672342,05/12/2013,
2890,Council Contact Centre,Westburn,EH14 2TH,319375,669771,05/12/2013,
2891,Council Contact Centre,Polwarth,EH11 1DZ,323754,672444,05/12/2013,
2893,Council Contact Centre,Gorgie,EH11 2QS,322631,672282,05/12/2013,
2894,Council Contact Centre,Abbeyhill,EH6 8LF,326986,675053,05/12/2013,
2895,Council Contact Centre,The Shore,EH6 6PR,327172,676526,05/12/2013,
2896,Council Contact Centre,Abbeyhill,EH8 8DY,326749,674017,05/12/2013,
2897,Council Contact Centre,Crewe,EH5 2LR,322906,676383,05/12/2013,
2898,Council Contact Centre,Gorgie,EH11 2RL,322496,672268,05/12/2013,
2899,Council Contact Centre,Trinity,EH5 3EE,324957,676962,05/12/2013,
2900,Council Contact Centre,Inverleith,EH3 5PN,324265,675787,05/12/2013,
2901,Council Contact Centre,Bonnington,EH6 5JW,326390,676053,05/12/2013,
2902,Council Contact Centre,Slateford,EH11 1QZ,322955,671737,05/12/2013,
2903,Council Contact Centre,Bellevue,EH7 4LA,325858,675271,05/12/2013,
2904,Council Contact Centre,Murrayfield,EH12 5LY,323121,673113,05/12/2013,
2905,Council Contact Centre,Stockbridge,EH3 5BD,324867,674674,05/12/2013,
2906,Council Contact Centre,Edinburgh,EH8 9QT,326331,672735,05/12/2013,generic
2907,Council Contact Centre,Liberton,EH16 6GE,328219,668898,05/12/2013,
2908,Council Contact Centre,Inverleith,EH3 5NH,324896,675646,05/12/2013,
2909,Council Contact Centre,South East Edinburgh,EH17 8UR,328774,668092,05/12/2013,generic
2910,Council Contact Centre,Stockbridge,EH3 5AG,324796,674587,05/12/2013,
2911,Council Contact Centre,Pilton,EH4 4EH,322201,676140,05/12/2013,
2912,Council Contact Centre,Crewe Toll,EH4 2UL,322803,675651,05/12/2013,
2913,Council Contact Centre,The Calders,EH11 4JQ,319092,670311,05/12/2013,
2914,Council Contact Centre,Newington,EH9 3EB,326528,671264,05/12/2013,
2915,Council Contact Centre,Colinton Mains,EH13 9AN,322888,669280,05/12/2013,
2916,Council Contact Centre,Abbeyhill,EH8 8HJ,327101,674185,05/12/2013,
2917,Council Contact Centre,South Queensferry,EH30 9SB,311827,678326,05/12/2013,
2919,Council Contact Centre,Drummond Place,EH3 6LJ,325445,674496,05/12/2013,Street name?
2920,Council Contact Centre,Liberton,EH17 8UG,328429,668056,05/12/2013,
2921,Council Contact Centre,Portobello,EH8 7AZ,328378,674245,05/12/2013,
2922,Council Contact Centre,Brunstane,EH15 3DS,331028,672637,05/12/2013,
2923,Council Contact Centre,Gracemount,EH16 6QT,328248,668547,05/12/2013,
2924,Council Contact Centre,West Edinburgh,EH53 0PN,310631,669757,05/12/2013,generic
2925,Council Contact Centre,Bruntsfield,EH10 4DX,324579,672056,05/12/2013,
2926,Council Contact Centre,Central Edinburgh,EH3 9JX,325070,672788,05/12/2013,generic
2927,Council Contact Centre,East Edinburgh,EH16 5BP,326595,672557,05/12/2013,generic
2928,Council Contact Centre,Craigleith,EH4 2EX,323174,674291,05/12/2013,
2929,Council Contact Centre,Midlothian,EH28 8PD,314303,670844,05/12/2013,
2931,Council Contact Centre,Haymarket,EH12 5JZ,323910,673232,05/12/2013,
2933,Council Contact Centre,Edinburgh,EH7 6HF,328398,675091,05/12/2013,generic
2934,Council Contact Centre,Davidson's Mains,EH4 4GR,321463,675649,05/12/2013,
2935,Council Contact Centre,North Edinburgh,EH4 7NL,319532,674716,05/12/2013,generic
2936,Council Contact Centre,Stenhouse,EH11 3BZ,321348,672102,05/12/2013,
2937,Council Contact Centre,West Edinburgh,EH11 4JZ,319410,670549,05/12/2013,generic
2938,Council Contact Centre,West Edinburgh,EH14 3AG,320160,669709,05/12/2013,generic
2939,Council Contact Centre,Craigmillar,EH16 4AA,328518,671505,05/12/2013,
2940,Council Contact Centre,West Edinburgh,EH11 3RW,320209,671466,05/12/2013,generic
2941,Council Contact Centre,West Edinburgh,EH12 7DR,320237,672063,05/12/2013,generic
2942,Council Contact Centre,North Edinburgh,EH7 6JX,328372,674739,05/12/2013,generic
2943,Council Contact Centre,Broomhouse,EH11 3SR,320159,671554,05/12/2013,
2944,Council Contact Centre,NN not supplied,EH16 5RJ,328055,670553,05/12/2013,
2945,Council Contact Centre,Bughtlin Gardens,EH12 8XB,318314,673991,05/12/2013,Street name?
2946,Council Contact Centre,Restalrig,EH7 6PB,328665,674479,05/12/2013,
2947,Council Contact Centre,Liberton,EH17 7JA,328441,669381,05/12/2013,
2948,Council Contact Centre,Gorgie,EH11 2LX,323393,672516,05/12/2013,
2949,Council Contact Centre,Old Town,EH3 9DW,325105,673175,05/12/2013,
2952,Council Contact Centre,Silverknowes,EH4 5NG,321001,675800,05/12/2013,
2953,Council Contact Centre,Portobello,EH15 1TG,330401,674202,05/12/2013,
2954,Council Contact Centre,Corstorphine,EH4 6DX,317826,675415,05/12/2013,
2955,Council Contact Centre,London Road,EH7 5EJ,326850,674493,05/12/2013,
2956,Council Contact Centre,South East Edinburgh,EH17 8UD,328463,667843,05/12/2013,generic
2957,Council Contact Centre,Bonnington,EH7 4LJ,325896,675717,05/12/2013,
2958,Council Contact Centre,Stenhouse,EH11 3DU,321655,672025,05/12/2013,
2959,Council Contact Centre,Polwarth Terrace,EH11 1NS,323370,671854,05/12/2013,Street name?
2960,Council Contact Centre,St Leonard's,EH8 9SP,326529,672962,05/12/2013,
2961,Council Contact Centre,Clermiston,EH4 7LQ,319379,674064,05/12/2013,
2962,Council Contact Centre,Portobello,EH15 1UE,330206,674416,05/12/2013,
2963,Council Contact Centre,Slateford,EH11 1GY,322878,672010,05/12/2013,
2965,Council Contact Centre,The Inch,EH16 5SL,328213,670359,05/12/2013,
2966,Council Contact Centre,Liberton,EH9 3BE,327087,670346,05/12/2013,
2967,Council Contact Centre,Moredun,EH17 7RN,328918,669837,05/12/2013,
2968,Council Contact Centre,Leith,EH6 5EF,326695,675615,05/12/2013,
2969,Council Contact Centre,Craigentinny,EH7 6LN,328447,674814,05/12/2013,
2970,Council Contact Centre,Gorgie,EH11 1TF,323230,672330,05/12/2013,
2971,Council Contact Centre,The Calders,EH11 4JY,319346,670566,05/12/2013,
2972,Council Contact Centre,Northfield,EH8 7TP,329019,673960,05/12/2013,
2973,Council Contact Centre,Northfield,EH8 7QN,329207,673457,05/12/2013,
2974,Council Contact Centre,West Edinburgh,EH4 1SY,323333,675522,05/12/2013,generic
2976,Council Contact Centre,City Centre,EH8 9UJ,326481,673425,05/12/2013,generic
2977,Council Contact Centre,New Town,EH1 3JD,325894,674335,05/12/2013,
2978,Council Contact Centre,Marchmont,EH9 1JJ,325656,672349,05/12/2013,
2979,Council Contact Centre,South Bridge,EH4 1JH,324302,674662,05/12/2013,
2980,Council Contact Centre,Potterrow,EH8 9BL,325970,673169,05/12/2013,
2981,Council Contact Centre,Lochend,EH7 6AB,327441,675028,05/12/2013,
2982,Council Contact Centre,Gorgie,EH11 2NT,323132,672354,05/12/2013,
2983,Council Contact Centre,Saughton,EH12 5TH,321798,672654,05/12/2013,
2984,Council Contact Centre,New Town,EH7 5AB,326412,674375,05/12/2013,
2985,Council Contact Centre,Colinton Mains,EH13 9QT,323027,669586,05/12/2013,
2986,Council Contact Centre,Sighthill,EH11 4QP,320167,670599,05/12/2013,
2987,Council Contact Centre,Broughton,EH7 4EF,325605,675192,05/12/2013,
2988,Council Contact Centre,South Gyle,EH12 9JF,318502,672358,05/12/2013,
2989,Council Contact Centre,The Inch,EH16 5TD,328083,670358,05/12/2013,
2990,Council Contact Centre,New Town,EH3 5BQ,325005,674620,05/12/2013,
2991,Council Contact Centre,East Craigs,EH12 8XB,318314,673991,05/12/2013,
2992,Council Contact Centre,South Queensferry,EH30 9sW,311774,677865,05/12/2013,
2993,Council Contact Centre,South Queensferry,EH30 9XS,312259,677852,05/12/2013,
2994,Council Contact Centre,Muirhouse,EH4 4TG,321274,676110,05/12/2013,
2995,Council Contact Centre,Fairmilehead,EH10 6QY,324111,668671,05/12/2013,
2996,Council Contact Centre,Trinity,EH6 4BH,325755,676181,05/12/2013,
2997,Council Contact Centre,Leith,EH5 1AL,323986,676863,05/12/2013,
2998,Council Contact Centre,Gorgie,EH11 2NT,323132,672354,05/12/2013,
2999,Council Contact Centre,Fairmilehead,EH10 7AE,325113,668289,05/12/2013,
3000,Council Contact Centre,The Grange,EH9 2LS,326162,671387,05/12/2013,
3001,Council Contact Centre,Barnton,EH4 8HE,318310,674827,05/12/2013,
3002,Council Contact Centre,The Wisp,EH15 3QX,330578,671661,05/12/2013,
3003,Council Contact Centre,Central Edinburgh,EH2 4BA,324892,673811,05/12/2013,generic
3004,Council Contact Centre,Abbeyhill,EH7 5SU,327231,674434,05/12/2013,
3005,Council Contact Centre,Meadows,EH9 1JJ,325656,672349,05/12/2013,
3006,Council Contact Centre,Murrayburn,EH14 2PA,320306,670344,05/12/2013,
3007,Council Contact Centre,Niddrie,EH15 3ES,330353,672062,05/12/2013,
3008,Council Contact Centre,Stockbridge,EH4 1ND,324549,674487,05/12/2013,
3009,Council Contact Centre,Kirkliston,EH29 9EJ,314614,675642,05/12/2013,
3010,Council Contact Centre,Portobello,EH15 1DA,330322,674129,05/12/2013,
3011,Council Contact Centre,Pilton,EH4 4GR,321463,675649,05/12/2013,
3012,Council Contact Centre,Non Edinburgh,EH15 2EZ,331259,673459,05/12/2013,
3013,Council Contact Centre,Newhaven,EH6 4UB,325706,677157,05/12/2013,
3014,Council Contact Centre,Currie,EH14 5QE,317872,667770,05/12/2013,
3015,Council Contact Centre,Currie,EH14 5QF,317971,667811,05/12/2013,
3016,Council Contact Centre,Portobello,EH15 1BG,330316,674008,05/12/2013,
3017,Council Contact Centre,Harrison,EH11 2JT,323559,672343,05/12/2013,
3018,Council Contact Centre,Gorgie,EH11 2PD,322984,672388,05/12/2013,
3019,Council Contact Centre,Gorgie,EH11 2NS,323163,672364,05/12/2013,
3020,Council Contact Centre,Bruntsfield,EH10 4EX,324711,672188,05/12/2013,
3021,Council Contact Centre,South West Edinburgh,EH13 9AZ,323230,669098,05/12/2013,generic
3022,Council Contact Centre,Oxgangs,EH13 9AA,322653,669687,05/12/2013,
3023,Council Contact Centre,Bruntsfield,EH10 4JD,324620,672197,05/12/2013,
3024,Council Contact Centre,Wester Hailes,EH14 3JJ,320165,669852,05/12/2013,
3025,Council Contact Centre,Gayfield,EH1 3NZ,326153,674692,05/12/2013,
3026,Council Contact Centre,Sighthill,EH11 4JZ,319410,670549,05/12/2013,
3027,Council Contact Centre,Cramond,EH4 6GZ,319273,676567,05/12/2013,
3028,Council Contact Centre,Central Edinburgh,EH7 5NQ,326603,674714,05/12/2013,generic
3030,Council Contact Centre,North Edinburgh,EH4 8HD,318281,674776,05/12/2013,
3031,Council Contact Centre,Bruntsfield,EH10 4NR,324465,672037,05/12/2013,
3032,Council Contact Centre,Leith,EH6 4TG,325631,677204,05/12/2013,
3033,Council Contact Centre,Lochend,EH7 6EQ,328157,674751,05/12/2013,
3034,Council Contact Centre,Craigmillar/Duddingston,EH16 4BA,328758,671888,05/12/2013,
3035,Council Contact Centre,South West Edinburgh,EH14 5HY,318817,668277,05/12/2013,
3036,Council Contact Centre,Marchmont,EH9 1HG,325590,672275,05/12/2013,
3037,Council Contact Centre,Stockbridge,EH3 7SQ,324029,673673,05/12/2013,
3038,Council Contact Centre,Haymarket,EH4 3BE,324042,673905,05/12/2013,
3040,Council Contact Centre,Haymarket,EH12 5LG,323782,673323,05/12/2013,
3041,Council Contact Centre,Pilton,EH5 2GF,323585,676138,05/12/2013,
3042,Council Contact Centre,City Centre,EH3 8DF,324573,673044,05/12/2013,
3043,Council Contact Centre,Restalrig,EH7 6LE,328374,674513,05/12/2013,
3045,Council Contact Centre,Ratho,EH28 8TA,313047,672672,05/12/2013,
3046,Council Contact Centre,City Centre,EH4 1NG,324545,674546,05/12/2013,generic
3047,Council Contact Centre,Meadowbank,EH7 6AF,327605,674386,05/12/2013,
3048,Council Contact Centre,Newcraighall,EH15 3SL,330846,671939,05/12/2013,
3049,Council Contact Centre,Gorgie,EH11 3AA,322238,671786,05/12/2013,
3050,Council Contact Centre,Murrayfield,EH12 6AH,322976,673328,05/12/2013,
3052,Council Contact Centre,New Town,EH3 6NL,325592,674448,05/12/2013,
3053,Council Contact Centre,Stockbridge,EH3 6TT,324585,674412,05/12/2013,
3054,Council Contact Centre,Wester Hailes,EH14 2RE,320528,670095,05/12/2013,
3055,Council Contact Centre,South Edinburgh,EH11 4JE,318971,670290,05/12/2013,
3056,Council Contact Centre,Town,EH7 4DT,325567,674928,05/12/2013,generic
3057,Council Contact Centre,Craigmillar,EH16 4DN,329141,671495,05/12/2013,
3058,Council Contact Centre,Meadowbank,EH7 6AU,328097,674537,05/12/2013,
3059,Council Contact Centre,South Queensferry,EH30 9PD,313231,677575,05/12/2013,
3060,Council Contact Centre,Corstorphine,EH12 5TU,321764,673054,05/12/2013,
3061,Council Contact Centre,Murrayfield,EH12 5NP,322969,673117,05/12/2013,
3062,Council Contact Centre,Merchiston,EH12 5BS,323970,673521,05/12/2013,
3064,Council Contact Centre,Central Edinburgh,EH7 4LG,325887,675523,05/12/2013,generic
3065,Council Contact Centre,Canonmills,EH7 4DX,325486,674975,05/12/2013,
3066,Council Contact Centre,Maybury,EH12 8LS,318159,672770,05/12/2013,
3067,Council Contact Centre,Juniper Green,EH14 5TX,319395,668446,05/12/2013,
3068,Council Contact Centre,Balerno,EH14 7EH,316349,666418,05/12/2013,
3069,Council Contact Centre,Lochend,EH7 6DJ,328060,674805,05/12/2013,
